"type","language","license","rightsHolder","accessRights","datasetID","institutionCode","datasetName","basisOfRecord","informationWithheld","dynamicProperties","occurrenceID","sex","organismID","eventDate","locationID","decimalLatitude","decimalLongitude","geodeticDatum","georeferenceSources","georeferenceVerificationStatus","scientificName","kingdom","taxonRank"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236598","male","","2015-02-03T18:24:15Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236599","male","","2015-02-03T18:25:28Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236600","male","","2015-02-03T18:27:06Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236601","male","","2015-02-03T18:28:42Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236602","male","","2015-02-03T18:30:17Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236603","male","","2015-02-03T18:31:47Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236604","male","","2015-02-03T18:33:10Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236605","male","","2015-02-03T18:35:44Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236606","male","","2015-02-03T18:36:59Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236607","male","","2015-02-03T18:37:50Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236608","male","","2015-02-03T18:38:43Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236609","male","","2015-02-03T18:39:41Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236610","male","","2015-02-03T18:40:48Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236611","male","","2015-02-03T18:42:14Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236612","male","","2015-02-03T18:43:28Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236613","male","","2015-02-03T18:44:18Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236614","male","","2015-02-03T18:45:08Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236615","male","","2015-02-03T18:46:01Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236616","male","","2015-02-03T18:46:57Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236617","male","","2015-02-03T18:48:01Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236618","male","","2015-02-03T18:49:21Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236619","male","","2015-02-03T18:50:23Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236620","male","","2015-02-03T18:51:37Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236621","male","","2015-02-03T18:52:28Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236622","male","","2015-02-03T18:53:22Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236623","male","","2015-02-03T18:54:22Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236624","male","","2015-02-03T18:57:04Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236625","male","","2015-02-03T18:58:30Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236626","male","","2015-02-03T18:59:43Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236627","male","","2015-02-03T19:01:20Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236628","male","","2015-02-03T19:02:57Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236629","male","","2015-02-03T19:04:33Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236630","male","","2015-02-03T19:06:06Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236631","male","","2015-02-03T19:07:33Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236632","male","","2015-02-03T19:08:49Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236633","male","","2015-02-03T19:09:44Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236634","male","","2015-02-03T19:10:44Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236635","male","","2015-02-03T19:11:57Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236636","male","","2015-02-03T19:13:33Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236637","male","","2015-02-03T19:15:08Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236638","male","","2015-02-03T19:16:39Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236639","male","","2015-02-03T19:18:03Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236640","male","","2015-02-03T19:19:12Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236641","male","","2015-02-03T19:20:42Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236642","male","","2015-02-03T19:22:03Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236643","male","","2015-02-03T19:23:08Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236644","male","","2015-02-03T19:24:28Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236645","male","","2015-02-03T19:25:31Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236646","male","","2015-02-03T19:26:48Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236647","male","","2015-02-03T19:27:44Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236648","male","","2015-02-03T19:28:48Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236649","male","","2015-02-03T19:30:07Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236650","male","","2015-02-03T19:31:07Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236651","male","","2015-02-03T19:32:17Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236652","male","","2015-02-03T19:35:15Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236653","male","","2015-02-03T19:36:29Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236654","male","","2015-02-03T19:38:10Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236655","male","","2015-02-03T19:39:03Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236656","male","","2015-02-03T19:40:01Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
