"","receiver","transmitter","transmitter_name","transmitter_serial","sensor_value","sensor_unit","sensor2_value","sensor2_unit","station_name","datetime","id_pk","qc_flag","file","latitude","longitude","deployment_fk","scientific_name","location_name","deployment_station_name","deploy_date_time","animal_project","animal_project_name","animal_project_code","animal_moratorium","network_project","network_project_name","network_project_code","network_moratorium","signal_to_noise_ratio","detection_file_id"
"25","VR2AR-545718","A69-1601-60509",NA,NA,NA,NA,NA,NA,"CNB05",2016-10-25 17:33:11,34485957,NA,"VR2AR_545718_20161027_1.csv",51.67029,2.80098,2209,"Built-in","bpns-CNB05","bpns-CNB05",2016-09-20,"rangetest","rangetest","rangetest",1,"BPNS","BPNS","bpns",0,NA,NA
"26","VR2AR-545718","A69-1601-60507",NA,NA,NA,NA,NA,NA,"CNB05",2016-10-25 17:41:04,34485959,NA,"VR2AR_545718_20161027_1.csv",51.67029,2.80098,2209,"Built-in","bpns-CNB05","bpns-CNB05",2016-09-20,"rangetest","rangetest","rangetest",1,"BPNS","BPNS","bpns",0,NA,NA
"27","VR2AR-545718","A69-1601-60509",NA,NA,NA,NA,NA,NA,"CNB05",2016-10-25 17:43:43,34485960,NA,"VR2AR_545718_20161027_1.csv",51.67029,2.80098,2209,"Built-in","bpns-CNB05","bpns-CNB05",2016-09-20,"rangetest","rangetest","rangetest",1,"BPNS","BPNS","bpns",0,NA,NA
"28","VR2AR-545718","A69-1601-60507",NA,NA,NA,NA,NA,NA,"CNB05",2016-10-25 17:50:29,34485962,NA,"VR2AR_545718_20161027_1.csv",51.67029,2.80098,2209,"Built-in","bpns-CNB05","bpns-CNB05",2016-09-20,"rangetest","rangetest","rangetest",1,"BPNS","BPNS","bpns",0,NA,NA
"29","VR2AR-545718","A69-1601-60509",NA,NA,NA,NA,NA,NA,"CNB05",2016-10-25 17:53:43,34485964,NA,"VR2AR_545718_20161027_1.csv",51.67029,2.80098,2209,"Built-in","bpns-CNB05","bpns-CNB05",2016-09-20,"rangetest","rangetest","rangetest",1,"BPNS","BPNS","bpns",0,NA,NA
"30","VR2AR-545718","A69-1601-60507",NA,NA,NA,NA,NA,NA,"CNB05",2016-10-25 18:20:42,34485969,NA,"VR2AR_545718_20161027_1.csv",51.67029,2.80098,2209,"Built-in","bpns-CNB05","bpns-CNB05",2016-09-20,"rangetest","rangetest","rangetest",1,"BPNS","BPNS","bpns",0,NA,NA
"31","VR2AR-545718","A69-1601-60511",NA,NA,NA,NA,NA,NA,"CNB05",2016-10-25 18:21:19,34485970,NA,"VR2AR_545718_20161027_1.csv",51.67029,2.80098,2209,"Built-in","bpns-CNB05","bpns-CNB05",2016-09-20,"rangetest","rangetest","rangetest",1,"BPNS","BPNS","bpns",0,NA,NA
"32","VR2AR-545718","A69-1601-60507",NA,NA,NA,NA,NA,NA,"CNB05",2016-10-25 18:31:33,34485973,NA,"VR2AR_545718_20161027_1.csv",51.67029,2.80098,2209,"Built-in","bpns-CNB05","bpns-CNB05",2016-09-20,"rangetest","rangetest","rangetest",1,"BPNS","BPNS","bpns",0,NA,NA
"33","VR2AR-545718","A69-1601-60511",NA,NA,NA,NA,NA,NA,"CNB05",2016-10-25 18:40:30,34485976,NA,"VR2AR_545718_20161027_1.csv",51.67029,2.80098,2209,"Built-in","bpns-CNB05","bpns-CNB05",2016-09-20,"rangetest","rangetest","rangetest",1,"BPNS","BPNS","bpns",0,NA,NA
"34","VR2AR-545718","A69-1601-60508",NA,NA,NA,NA,NA,NA,"CNB05",2016-10-25 18:40:51,34485977,NA,"VR2AR_545718_20161027_1.csv",51.67029,2.80098,2209,"Built-in","bpns-CNB05","bpns-CNB05",2016-09-20,"rangetest","rangetest","rangetest",1,"BPNS","BPNS","bpns",0,NA,NA
"35","VR2AR-545718","A69-1601-60507",NA,NA,NA,NA,NA,NA,"CNB05",2016-10-25 18:42:13,34485978,NA,"VR2AR_545718_20161027_1.csv",51.67029,2.80098,2209,"Built-in","bpns-CNB05","bpns-CNB05",2016-09-20,"rangetest","rangetest","rangetest",1,"BPNS","BPNS","bpns",0,NA,NA
"36","VR2AR-545718","A69-1601-60511",NA,NA,NA,NA,NA,NA,"CNB05",2016-10-25 18:49:40,34485981,NA,"VR2AR_545718_20161027_1.csv",51.67029,2.80098,2209,"Built-in","bpns-CNB05","bpns-CNB05",2016-09-20,"rangetest","rangetest","rangetest",1,"BPNS","BPNS","bpns",0,NA,NA
"37","VR2AR-545718","A69-1601-60507",NA,NA,NA,NA,NA,NA,"CNB05",2016-10-25 18:52:30,34485982,NA,"VR2AR_545718_20161027_1.csv",51.67029,2.80098,2209,"Built-in","bpns-CNB05","bpns-CNB05",2016-09-20,"rangetest","rangetest","rangetest",1,"BPNS","BPNS","bpns",0,NA,NA
"38","VR2AR-545718","A69-1601-60511",NA,NA,NA,NA,NA,NA,"CNB05",2016-10-25 18:58:59,34485985,NA,"VR2AR_545718_20161027_1.csv",51.67029,2.80098,2209,"Built-in","bpns-CNB05","bpns-CNB05",2016-09-20,"rangetest","rangetest","rangetest",1,"BPNS","BPNS","bpns",0,NA,NA
"39","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 22:36:49,34485990,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"40","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 22:38:33,34485991,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"41","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 22:39:06,34485992,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"42","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 22:39:36,34485993,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"43","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 22:39:58,34485994,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"44","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 22:40:21,34485995,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"45","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 22:41:39,34485996,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"46","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 22:42:31,34485997,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"47","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 22:44:59,34485998,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"48","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 22:49:56,34485999,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"49","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 22:50:33,34486000,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"50","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 22:51:09,34486001,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"51","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 22:51:45,34486002,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"52","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 22:52:19,34486003,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"53","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 22:52:50,34486004,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"54","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 22:53:15,34486005,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"55","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 22:53:45,34486006,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"56","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 22:54:08,34486007,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"57","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 22:54:32,34486008,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"58","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 22:55:00,34486009,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"59","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 22:55:34,34486010,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"60","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 22:56:06,34486011,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"61","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 22:56:33,34486012,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"62","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 22:57:05,34486013,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"63","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 22:57:32,34486014,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"64","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 22:58:05,34486015,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"65","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 22:58:35,34486016,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"66","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 22:58:57,34486017,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"67","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 22:59:20,34486018,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"68","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 22:59:44,34486019,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"69","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 23:00:13,34486020,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"70","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 23:00:49,34486021,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"71","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 23:01:24,34486022,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"72","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 23:01:57,34486023,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"73","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 23:02:27,34486024,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"74","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 23:02:49,34486025,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"75","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 23:03:13,34486026,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
"76","VR2W-112285","A69-1601-38734",NA,NA,NA,NA,NA,NA,"HH7",2016-04-05 23:03:39,34486027,NA,"VR2W_112285_20161011_1.csv",0,0,2129,"Anguilla anguilla","Terbekstraat (Tervant) thv geronoveerd huis","HH7",2015-11-25,"Albertkanaal","Albertkanaal 2013","albert2013",1,"Albertkanaal","Albertkanaal","albert",1,NA,NA
