deployment_id,receiver_id,acoustic_project_code,station_name,station_description,station_manager,deploy_date_time,deploy_latitude,deploy_longitude,intended_latitude,intended_longitude,mooring_type,bottom_depth,riser_length,deploy_depth,battery_installation_date,battery_estimated_end_date,activation_date_time,recover_date_time,recover_latitude,recover_longitude,download_date_time,download_file_name,valid_data_until_date_time,sync_date_time,time_drift,ar_battery_installation_date,ar_confirm,transmit_profile,transmit_power_output,log_temperature_stats_period,log_temperature_sample_period,log_tilt_sample_period,log_noise_stats_period,log_noise_sample_period,log_depth_stats_period,log_depth_sample_period,comments
2714,VR2W-126200,albert,ak-48,Schelde-Rijn verbinding,INBO,2017-06-27T00:00:00Z,51.367743,4.3015,,,,,,,,2017-12-13T00:00:00Z,,2017-10-25T00:00:00Z,,,2017-10-25T00:00:00Z,VR2W_126200_20171025_1.csv,,,,,,,,,,,,,,,
3274,VR2W-126200,albert,ak-48,Schelde-Rijn verbinding,INBO,2017-10-25T00:00:00Z,51.367743,4.3015,,,,,,,,2018-10-25T00:00:00Z,,2018-01-22T00:00:00Z,,,2018-01-22T00:00:00Z,VR2W_126200_20180122_1.csv,,,,,,,,,,,,,,,
3480,VR2W-126200,albert,ak-48,Schelde-Rijn verbinding,INBO,2018-01-22T00:00:00Z,51.367743,4.3015,,,,,,,,2018-10-25T00:00:00Z,,2019-04-18T00:00:00Z,,,,,,,,,,,,,,,,,,,Lost
1473,VR2W-122336,albert,ak-x,sluis Ham,INBO,2014-09-03T00:00:00Z,51.097476,5.109196,51.097476,5.109196,surface-buoy,,,,,,,2015-07-13T00:00:00Z,,,2015-07-13T00:00:00Z,VR2W_122336_20150713_1 (1).csv,,,,,,,,,,,,,,,RECEIVER UITGEHAALD
3280,VR2W-122336,albert,ak-x,sluis Ham,INBO,2015-07-13T00:00:00Z,51.097476,5.109196,51.097476,5.109196,surface-buoy,,,,,,,2016-04-06T00:00:00Z,,,2016-04-06T00:00:00Z,VR2W_122336_20160406_1.csv,,,,,,,,,,,,,,,RECEIVER UITGEHAALD
1712,VR2W-115439,albert,HH1,HH1,INBO,2015-11-25T00:00:00Z,50.941845,5.334551,,,,,,,,,,2016-01-07T00:00:00Z,,,,VR2W_115439_20160107_1.csv,,,,,,,,,,,,,,,
1713,VR2W-115439,albert,HH1,HH1,INBO,2016-01-07T00:00:00Z,50.941845,5.334551,50.941845,5.334551,,,,,,2016-11-25T00:00:00Z,,2016-10-11T00:00:00Z,,,2016-10-11T00:00:00Z,VR2W_115439_20161011_1.csv,,,,,,,,,,,,,,,
2435,VR2W-115439,albert,HH1,HH1,INBO,2016-10-11T00:00:00Z,50.941845,5.334551,50.941845,5.334551,,,,,,2017-10-11T00:00:00Z,,2017-06-19T00:00:00Z,,,2017-06-19T00:00:00Z,VR2W_115439_20170619_2.csv,,,,,,,,,,,,,,,
2695,VR2W-115439,albert,HH1,HH1,INBO,2017-06-19T00:00:00Z,50.941845,5.334551,50.941845,5.334551,,,,,,2017-10-11T00:00:00Z,,2017-10-24T00:00:00Z,,,2017-10-24T00:00:00Z,VR2W_115439_20171024_1.csv,,,,,,,,,,,,,,,
3257,VR2W-115439,albert,HH1,HH1,INBO,2017-10-24T00:00:00Z,50.941845,5.334551,50.941845,5.334551,,,,,,2018-10-24T00:00:00Z,,2018-10-23T00:00:00Z,,,2018-10-23T00:00:00Z,VR2W_115439_20181023_1.csv,,,,,,,,,,,,,,,
4443,VR2W-115439,albert,HH1,HH1,INBO,2018-10-23T00:00:00Z,50.941845,5.334551,50.941845,5.334551,,,,,,2018-10-24T00:00:00Z,,2019-04-03T00:00:00Z,,,2019-04-03T00:00:00Z,VR2W_115439_20190403_1.csv,,,,,,,,,,,,,,,
3025,VR2W-127722,albert,HH2,HH2,INBO,2015-11-25T00:00:00Z,50.965597,5.287241,50.965597,5.287241,surface-buoy,,,,,,,2016-02-12T00:00:00Z,,,2016-02-12T00:00:00Z,VR2W_127722_20160212_1.csv,,,,,,,,,,,,,,,
1597,VR2W-127722,albert,HH2,HH2,INBO,2016-02-12T00:00:00Z,50.965597,5.287241,50.965597,5.287241,surface-buoy,,,,,2016-11-25T00:00:00Z,,2016-10-11T00:00:00Z,,,2016-10-11T00:00:00Z,VR2W_127722_20161011_1.csv,,,,,,,,,,,,,,,
2448,VR2W-127722,albert,HH2,HH2,INBO,2016-10-11T00:00:00Z,50.965597,5.287241,50.965597,5.287241,,,,,,2017-10-11T00:00:00Z,,2017-06-19T00:00:00Z,,,2017-06-19T00:00:00Z,VR2W_127722_20170619_1.csv,,,,,,,,,,,,,,,
3024,VR2W-127722,albert,HH2,HH2,INBO,2017-06-19T00:00:00Z,50.965597,5.287241,50.965597,5.287241,,,,,,2017-10-11T00:00:00Z,,2017-10-24T00:00:00Z,,,2017-10-24T00:00:00Z,VR2W_127722_20171024_1.csv,,,,,,,,,,,,,,,
3264,VR2W-127722,albert,HH2,HH2,INBO,2017-10-24T00:00:00Z,50.965597,5.287241,50.965597,5.287241,,,,,,2018-10-24T00:00:00Z,,2018-10-23T00:00:00Z,,,2018-10-23T00:00:00Z,VR2W_127722_20181023_1.csv,,,,,,,,,,,,,,,
4444,VR2W-127722,albert,HH2,HH2,INBO,2018-10-23T00:00:00Z,50.965597,5.287241,50.965597,5.287241,,,,,,2018-10-24T00:00:00Z,,2019-11-18T00:00:00Z,,,2019-11-18T00:00:00Z,VR2W_127722_20191118_1.csv,,,,,,,,,,,,,,,UITGEHAALD APRIL 2019
1840,VR2W-127726,albert,HH3,HH3,INBO,2015-11-25T00:00:00Z,50.973296,5.270083,50.973296,5.270083,,,,,,2016-11-25T00:00:00Z,,2016-01-07T00:00:00Z,,,2016-01-07T00:00:00Z,VR2W_127726_20160107_1.csv,,,,,,,,,,,,,,,
1598,VR2W-127726,albert,HH3,HH3,INBO,2016-01-07T00:00:00Z,50.973296,5.270083,,,surface-buoy,,,,,2016-11-25T00:00:00Z,,2016-10-11T00:00:00Z,,,2016-10-11T00:00:00Z,VR2W_127726_20161011_1.csv,,,,,,,,,,,,,,,
2450,VR2W-127726,albert,HH3,HH3,INBO,2016-10-11T00:00:00Z,50.973296,5.270083,,,,,,,,2017-10-11T00:00:00Z,,2017-06-19T00:00:00Z,,,2017-06-19T00:00:00Z,VR2W_127726_20170619_1.csv,,,,,,,,,,,,,,,
3022,VR2W-127726,albert,HH3,HH3,INBO,2017-06-19T00:00:00Z,50.973296,5.270083,,,,,,,,2017-10-11T00:00:00Z,,2017-10-24T00:00:00Z,,,2017-10-24T00:00:00Z,VR2W_127726_20171024_1.csv,,,,,,,,,,,,,,,
3266,VR2W-127726,albert,HH3,HH3,INBO,2017-10-24T00:00:00Z,50.973296,5.270083,,,,,,,,2018-10-24T00:00:00Z,,2018-10-23T00:00:00Z,,,2018-10-23T00:00:00Z,VR2W_127726_20181023_1.csv,,,,,,,,,,,,,,,
1838,VR2W-127721,albert,HH4,HH4,INBO,2015-11-25T00:00:00Z,50.99323,5.245137,50.99323,5.245137,,,,,,,,2016-01-07T00:00:00Z,,,2016-01-07T00:00:00Z,VR2W_127721_20160107_1.csv,,,,,,,,,,,,,,,
1599,VR2W-127721,albert,HH4,HH4,INBO,2016-01-07T00:00:00Z,50.99323,5.245137,,,surface-buoy,,,,,2016-11-10T00:00:00Z,,2016-10-11T00:00:00Z,,,2016-10-11T00:00:00Z,VR2W_127721_20161011_1.csv,,,,,,,,,,,,,,,
3027,VR2W-127721,albert,HH4,HH4,INBO,2016-10-11T00:00:00Z,50.99323,5.245137,,,surface-buoy,,,,,,,2017-06-19T00:00:00Z,,,2017-06-19T00:00:00Z,VR2W_127721_20170619_1.csv,,,,,,,,,,,,,,,
3028,VR2W-127721,albert,HH4,HH4,INBO,2017-06-19T00:00:00Z,50.99323,5.245137,,,,,,,,,,2017-10-24T00:00:00Z,,,2017-10-24T00:00:00Z,VR2W_127721_20171024_1.csv,,,,,,,,,,,,,,,
3263,VR2W-127721,albert,HH4,HH4,INBO,2017-10-24T00:00:00Z,50.99323,5.245137,,,,,,,,2018-10-24T00:00:00Z,,2018-10-23T00:00:00Z,,,2018-10-23T00:00:00Z,VR2W_127721_20181023_1.csv,,,,,,,,,,,,,,,
4445,VR2W-127721,albert,HH4,HH4,INBO,2018-10-23T00:00:00Z,50.99323,5.245137,,,,,,,,2018-10-24T00:00:00Z,,2019-04-03T00:00:00Z,,,2019-04-03T00:00:00Z,VR2W_127721_20190403_1.csv,,,,,,,,,,,,,,,
1600,VR2W-127724,albert,HH5,HH5,INBO,2015-11-25T00:00:00Z,51.016368,5.233414,,,surface-buoy,,,,,2016-11-25T00:00:00Z,,2016-01-07T00:00:00Z,,,2016-01-07T00:00:00Z,VR2W_127724_20160107_1.csv,,,,,,,,,,,,,,,
1839,VR2W-127724,albert,HH5,,INBO,2016-01-07T00:00:00Z,51.016368,5.233414,,,,,,,,2016-11-25T00:00:00Z,,2016-10-11T00:00:00Z,,,2016-10-11T00:00:00Z,VR2W_127724_20161011_1.csv,,,,,,,,,,,,,,,
2449,VR2W-127724,albert,HH5,HH5,INBO,2016-10-11T00:00:00Z,51.016368,5.233414,,,,,,,,2017-10-11T00:00:00Z,,2017-06-19T00:00:00Z,,,2017-06-19T00:00:00Z,VR2W_127724_20170619_1.csv,,,,,,,,,,,,,,,
3023,VR2W-127724,albert,HH5,HH5,INBO,2017-06-19T00:00:00Z,51.016368,5.233414,,,,,,,,2017-10-11T00:00:00Z,,2017-10-24T00:00:00Z,,,2017-10-24T00:00:00Z,VR2W_127724_20171024_1.csv,,,,,,,,,,,,,,,
3265,VR2W-127724,albert,HH5,HH5,INBO,2017-10-24T00:00:00Z,51.016368,5.233414,,,,,,,,2018-10-24T00:00:00Z,,2018-10-23T00:00:00Z,,,2018-10-23T00:00:00Z,VR2W_127724_20181023_1.csv,,,,,,,,,,,,,,,
4447,VR2W-127724,albert,HH5,HH5,INBO,2018-10-23T00:00:00Z,51.016368,5.233414,,,,,,,,2018-10-24T00:00:00Z,,2019-04-03T00:00:00Z,,,2019-04-03T00:00:00Z,VR2W_127724_20190403_1.csv,,,,,,,,,,,,,,,
1716,VR2W-115443,albert,HH6,"Terhulzen  Beringen, LO thv Style kapsalon",INBO,2015-11-18T00:00:00Z,51.041797,5.21874,51.041797,5.21874,surface-buoy,,,,,2016-11-25T00:00:00Z,,2016-01-07T00:00:00Z,,,2016-01-07T00:00:00Z,VR2W_115443_20160107_1.csv,,,,,,,,,,,,,,,
1717,VR2W-115443,albert,HH6,"Terhulzen  Beringen, LO thv Style kapsalon",INBO,2016-01-07T00:00:00Z,51.041797,5.21874,51.041797,5.21874,surface-buoy,,,,,2016-11-25T00:00:00Z,,2016-10-11T00:00:00Z,,,2016-10-11T00:00:00Z,VR2W_115443_20161011_1.csv,,,,,,,,,,,,,,,
2436,VR2W-115443,albert,HH6,"Terhulzen  Beringen, LO thv Style kapsalon",INBO,2016-10-11T00:00:00Z,51.041797,5.21874,51.041797,5.21874,surface-buoy,,,,,2017-10-11T00:00:00Z,,2017-06-19T00:00:00Z,,,2017-06-19T00:00:00Z,VR2W_115443_20170619_1.csv,,,,,,,,,,,,,,,
2696,VR2W-115443,albert,HH6,"Terhulzen  Beringen, LO thv Style kapsalon",INBO,2017-06-19T00:00:00Z,51.041797,5.21874,51.041797,5.21874,surface-buoy,,,,,2017-10-11T00:00:00Z,,2017-10-24T00:00:00Z,,,2017-10-24T00:00:00Z,VR2W_115443_20171024_1.csv,,,,,,,,,,,,,,,
3258,VR2W-115443,albert,HH6,"Terhulzen  Beringen, LO thv Style kapsalon",INBO,2017-10-24T00:00:00Z,51.041797,5.21874,51.041797,5.21874,surface-buoy,,,,,2018-10-24T00:00:00Z,,2018-10-23T00:00:00Z,,,2018-10-23T00:00:00Z,VR2W_115443_20181023_1.csv,,,,,,,,,,,,,,,
4441,VR2W-115443,albert,HH6,"Terhulzen  Beringen, LO thv Style kapsalon",INBO,2018-10-23T00:00:00Z,51.041797,5.21874,51.041797,5.21874,surface-buoy,,,,,2018-10-24T00:00:00Z,,2019-04-03T00:00:00Z,,,2019-04-03T00:00:00Z,VR2W_115443_20190403_1.csv,,,,,,,,,,,,,,,
1683,VR2W-112285,albert,HH7,Terbekstraat (Tervant) thv geronoveerd huis,INBO,2015-11-18T00:00:00Z,51.055307,5.208966,51.055307,5.208966,,,,,,2016-11-25T00:00:00Z,,2015-11-25T00:00:00Z,,,2015-11-25T00:00:00Z,VR2W_112285_20151125_1.csv,,,,,,,,,,,,,,,
2781,VR2W-112285,albert,HH7,Terbekstraat (Tervant) thv geronoveerd huis,INBO,2015-11-25T00:00:00Z,51.055307,5.208966,51.055307,5.208966,surface-buoy,,,,,,,2016-02-12T00:00:00Z,,,2016-02-12T00:00:00Z,VR2W_112285_20160212_1.csv,,,,,,,,,,,,,,,
2129,VR2W-112285,albert,HH7,Terbekstraat (Tervant) thv geronoveerd huis,INBO,2016-02-12T00:00:00Z,51.055307,5.208966,51.055307,5.208966,surface-buoy,,,,,2016-11-25T00:00:00Z,,2016-10-11T00:00:00Z,,,2016-10-11T00:00:00Z,VR2W_112285_20161011_1.csv,,,,,,,,,,,,,,,
2430,VR2W-112285,albert,HH7,Terbekstraat (Tervant) thv geronoveerd huis,INBO,2016-10-11T00:00:00Z,51.055307,5.208966,51.055307,5.208966,surface-buoy,,,,,2017-10-11T00:00:00Z,,2017-10-24T00:00:00Z,,,2017-10-24T00:00:00Z,VR2W_112285_20171024_1.csv,,,,,,,,,,,,,,,
3256,VR2W-112285,albert,HH7,Terbekstraat (Tervant) thv geronoveerd huis,INBO,2017-10-24T00:00:00Z,51.055307,5.208966,51.055307,5.208966,surface-buoy,,,,,2018-10-24T00:00:00Z,,2018-10-23T00:00:00Z,,,2018-10-23T00:00:00Z,VR2W_112285_20181023_1.csv,,,,,,,,,,,,,,,
4438,VR2W-112285,albert,HH7,Terbekstraat (Tervant) thv geronoveerd huis,INBO,2018-10-23T00:00:00Z,51.055307,5.208966,51.055307,5.208966,surface-buoy,,,,,2018-10-24T00:00:00Z,,2019-04-03T00:00:00Z,,,2019-04-03T00:00:00Z,VR2W_112285_20190403_1.csv,,,,,,,,,,,,,,,
1698,VR2W-113522,albert,HH8,brug kanaalweg Tessenderlo,INBO,2015-11-18T00:00:00Z,51.076378,5.170783,51.076378,5.170783,,,,,,2016-11-25T00:00:00Z,,2016-01-07T00:00:00Z,,,2016-01-07T00:00:00Z,VR2W_113522_20160107_1.csv,,,,,,,,,,,,,,,
1699,VR2W-113522,albert,HH8,brug kanaalweg Tessenderlo,INBO,2016-01-07T00:00:00Z,51.076378,5.170783,51.076378,5.170783,,,,,,2016-11-25T00:00:00Z,,2016-10-11T00:00:00Z,,,2016-10-11T00:00:00Z,VR2W_113522_20161011_1.csv,,,,,,,,,,,,,,,RECEIVER WERD TIJDENS BAGGERWERKEN GEGREPEN. Kunnen recuperen via baggerbedrijf.
1604,VR2W-127720,albert,HH9,HH9,INBO,2015-11-25T00:00:00Z,51.092742,5.137916,,,surface-buoy,,,,,2016-11-25T00:00:00Z,,2016-01-07T00:00:00Z,,,2016-01-07T00:00:00Z,VR2W_127720_20160107_1.csv,,,,,,,,,,,,,,,
1837,VR2W-127720,albert,HH9,,INBO,2016-01-07T00:00:00Z,51.092742,5.137916,,,,,,,,2016-11-25T00:00:00Z,,2016-10-11T00:00:00Z,,,2016-10-11T00:00:00Z,VR2W_127720_20161011_1.csv,,,,,,,,,,,,,,,
2447,VR2W-127720,albert,HH9,HH9,INBO,2016-10-11T00:00:00Z,51.092742,5.137916,,,,,,,,2017-10-11T00:00:00Z,,2017-06-23T00:00:00Z,,,2017-06-23T00:00:00Z,VR2W_127720_20170623_1.csv,,,,,,,,,,,,,,,
3029,VR2W-127720,albert,HH9,HH9,INBO,2017-06-23T00:00:00Z,51.092742,5.137916,,,,,,,,2017-10-11T00:00:00Z,,2017-10-24T00:00:00Z,,,2017-10-24T00:00:00Z,VR2W_127720_20171024_1.csv,,,,,,,,,,,,,,,
3262,VR2W-127720,albert,HH9,HH9,INBO,2017-10-24T00:00:00Z,51.092742,5.137916,,,,,,,,2018-10-24T00:00:00Z,,2018-10-23T00:00:00Z,,,2018-10-23T00:00:00Z,VR2W_127720_20181023_1.csv,,,,,,,,,,,,,,,
4450,VR2W-127720,albert,HH9,HH9,INBO,2018-10-23T00:00:00Z,51.092742,5.137916,,,,,,,,2018-10-24T00:00:00Z,,2019-04-03T00:00:00Z,,,2019-04-03T00:00:00Z,VR2W_127720_20190403_1.csv,,,,,,,,,,,,,,,
1595,VR2W-122333,albert,HH10,HH10,INBO,2015-11-25T00:00:00Z,51.154979,5.147086,,,surface-buoy,,,,,2016-11-25T00:00:00Z,,2016-01-08T00:00:00Z,,,2016-01-08T00:00:00Z,VR2W_122333_20160108_1.csv,,,,,,,,,,,,,,,
1748,VR2W-122333,albert,HH10,HH10,INBO,2016-01-08T00:00:00Z,51.154979,5.147086,,,surface-buoy,,,,,2016-11-25T00:00:00Z,,2016-10-14T00:00:00Z,,,2016-10-14T00:00:00Z,VR2W_122333_20161014_1.csv,,,,,,,,,,,,,,,
2439,VR2W-122333,albert,HH10,HH10,INBO,2016-10-14T00:00:00Z,51.154979,5.147086,,,,,,,,2017-10-14T00:00:00Z,,2017-06-23T00:00:00Z,,,2017-06-23T00:00:00Z,VR2W_122333_20170623_1.csv,,,,,,,,,,,,,,,
2699,VR2W-122333,albert,HH10,HH10,INBO,2017-06-23T00:00:00Z,51.154979,5.147086,,,,,,,,2017-10-14T00:00:00Z,,2017-10-27T00:00:00Z,,,2017-10-27T00:00:00Z,VR2W_122333_20171027_1.csv,,,,,,,,,,,,,,,
3316,VR2W-122333,albert,HH10,HH10,INBO,2017-10-27T00:00:00Z,51.154979,5.147086,,,,,,,,2018-10-27T00:00:00Z,,2019-04-03T00:00:00Z,,,2019-04-03T00:00:00Z,VR2W_122333_20190403_1.csv,,,,,,,,,,,,,,,
1596,VR2W-122359,albert,HH11,HH11,INBO,2015-10-29T00:00:00Z,51.194393,5.155753,,,surface-buoy,,,,,2016-11-25T00:00:00Z,,2016-01-08T00:00:00Z,,,2016-01-08T00:00:00Z,VR2W_122359_20160108_1.csv,,,,,,,,,,,,,,,
1935,VR2W-122359,albert,HH11,,INBO,2016-01-08T00:00:00Z,51.194393,5.155753,,,,,,,,2016-11-25T00:00:00Z,,2016-10-14T00:00:00Z,,,2016-10-14T00:00:00Z,VR2W_122359_20161014_1.csv,,,,,,,,,,,,,,,
2443,VR2W-122359,albert,HH11,HH11,INBO,2016-10-14T00:00:00Z,51.194393,5.155753,,,,,,,,2017-10-14T00:00:00Z,,2017-06-23T00:00:00Z,,,2017-06-23T00:00:00Z,VR2W_122359_20170623_1.csv,,,,,,,,,,,,,,,
2707,VR2W-122359,albert,HH11,HH11,INBO,2017-06-23T00:00:00Z,51.194393,5.155753,,,,,,,,2017-10-14T00:00:00Z,,2017-10-27T00:00:00Z,,,2017-10-27T00:00:00Z,VR2W_122359_20171027_1.csv,,,,,,,,,,,,,,,
3321,VR2W-122359,albert,HH11,HH11,INBO,2017-10-27T00:00:00Z,51.194393,5.155753,,,,,,,,2018-10-27T00:00:00Z,,2019-11-18T00:00:00Z,,,2019-11-18T00:00:00Z,VR2W_122359_20191118_1.csv,,,,,,,,,,,,,,,uitgehaald april 2019
2965,VR2W-127023,albert,S02,S02,INBO,2015-07-09T00:00:00Z,51.096973,5.110242,51.096973,5.110242,surface-buoy,,,,,,,2015-07-13T00:00:00Z,,,2015-07-13T00:00:00Z,VR2W_127023_20150713_1.csv,,,,,,,,,,,,,,,synchronisatietag 65040
2966,VR2W-127023,albert,S02,S02,INBO,2015-07-13T00:00:00Z,51.096973,5.110242,51.096973,5.110242,,,,,,,,2015-09-30T00:00:00Z,,,2015-09-30T00:00:00Z,VR2W_127023_20150930_1.csv,,,,,,,,,,,,,,,
2967,VR2W-127023,albert,S02,S02,INBO,2015-09-30T00:00:00Z,51.096973,5.110242,51.096973,5.110242,,,,,,,,2015-10-05T00:00:00Z,,,2015-10-05T00:00:00Z,VR2W_127023_20151005_1.csv,,,,,,,,,,,,,,,
1509,VR2W-127023,albert,S02,S02,INBO,2015-10-05T00:00:00Z,51.096973,5.110242,51.096973,5.110242,surface-buoy,,,,,2016-07-13T00:00:00Z,,2016-01-08T00:00:00Z,,,2016-01-08T00:00:00Z,VR2W_127023_20160108_1.csv,,,,,,,,,,,,,,,synchronisatietag 65040
2968,VR2W-127023,albert,S02,S02,INBO,2016-01-08T00:00:00Z,51.096973,5.110242,51.096973,5.110242,,,,,,,,2016-01-28T00:00:00Z,,,2016-01-28T00:00:00Z,VR2W_127023_20160128_1.csv,,,,,,,,,,,,,,,
2969,VR2W-127023,albert,S02,S02,INBO,2016-01-28T00:00:00Z,51.096973,5.110242,51.096973,5.110242,,,,,,,,2016-02-11T00:00:00Z,,,2016-02-11T00:00:00Z,VR2W_127023_20160211_1.csv,,,,,,,,,,,,,,,
2970,VR2W-127023,albert,S02,S02,INBO,2016-02-11T00:00:00Z,51.096973,5.110242,51.096973,5.110242,,,,,,,,2016-04-11T00:00:00Z,,,2016-04-11T00:00:00Z,VR2W_127023_20160411_1.csv,,,,,,,,,,,,,,,
1830,VR2W-127023,albert,S07,S07,INBO,2016-04-11T00:00:00Z,51.096973,5.110242,51.096973,5.110242,,,,,,2016-07-13T00:00:00Z,,2016-08-24T00:00:00Z,,,2016-08-24T00:00:00Z,VR2W_127023_20160824_1.csv,,,,,,,,,,,,,,,
2286,VR2W-127023,albert,S07,S07,INBO,2016-08-24T00:00:00Z,51.096973,5.110242,51.096973,5.110242,,,,,,2017-08-04T00:00:00Z,,2017-06-23T00:00:00Z,,,2017-06-23T00:00:00Z,VR2W_127023_20170623_1.csv,,,,,,,,,,,,,,,
2716,VR2W-127023,albert,S07,S07,INBO,2017-06-23T00:00:00Z,51.096973,5.110242,51.096973,5.110242,,,,,,2017-08-04T00:00:00Z,,2017-10-26T00:00:00Z,,,2017-10-26T00:00:00Z,VR2W_127023_20171026_1.csv,,,,,,,,,,,,,,,
3331,VR2W-127023,albert,S07,S07,INBO,2017-10-26T00:00:00Z,51.096973,5.110242,51.096973,5.110242,,,,,,2018-10-26T00:00:00Z,,2018-11-08T00:00:00Z,,,2018-11-08T00:00:00Z,VR2W_127023_20181108_1.csv,,,,,,,,,,,,,,,
4456,VR2W-127023,albert,S07,S07,INBO,2018-11-08T00:00:00Z,51.096973,5.110242,51.096973,5.110242,,,,,,2018-10-26T00:00:00Z,,2019-04-12T00:00:00Z,,,2019-04-12T00:00:00Z,VR2W_127023_20190412_1.csv,,,,,,,,,,,,,,,
2979,VR2W-127025,albert,S08,S08,INBO,2015-07-09T00:00:00Z,51.097872,5.109724,51.097872,5.109724,surface-buoy,,,,,,,2015-07-13T00:00:00Z,,,2015-07-13T00:00:00Z,VR2W_127025_20150713_1.csv,,,,,,,,,,,,,,,synchronisatietag 65046
2980,VR2W-127025,albert,S08,S08,INBO,2015-07-13T00:00:00Z,51.097872,5.109724,51.097872,5.109724,,,,,,,,2015-10-06T00:00:00Z,,,2015-10-06T00:00:00Z,VR2W_127025_20151006_1.csv,,,,,,,,,,,,,,,
2981,VR2W-127025,albert,S08,S08,INBO,2015-10-06T00:00:00Z,51.097872,5.109724,51.097872,5.109724,,,,,,,,2016-01-28T00:00:00Z,,,2016-01-28T00:00:00Z,VR2W_127025_20160128_1.csv,,,,,,,,,,,,,,,
2196,VR2W-127025,albert,S08,S08,INBO,2016-01-28T00:00:00Z,51.097872,5.109724,51.097872,5.109724,surface-buoy,,,,,2017-08-04T00:00:00Z,,2016-08-31T00:00:00Z,,,2016-08-31T00:00:00Z,VR2W_127025_20160831_1.csv,,,,,,,,,,,,,,,synchronisatietag 65046
2720,VR2W-127025,albert,S08,S08,INBO,2016-08-31T00:00:00Z,51.097872,5.109724,51.097872,5.109724,,,,,,2017-08-04T00:00:00Z,,2017-06-22T00:00:00Z,,,2017-06-22T00:00:00Z,VR2W_127025_20170622_1.csv,,,,,,,,,,,,,,,
2721,VR2W-127025,albert,S08,S08,INBO,2017-06-22T00:00:00Z,51.097872,5.109724,51.097872,5.109724,,,,,,2017-08-04T00:00:00Z,,2017-10-31T00:00:00Z,,,2017-10-31T00:00:00Z,VR2W_127025_20171031_1.csv,,,,,,,,,,,,,,,
3333,VR2W-127025,albert,S08,S08,INBO,2017-10-31T00:00:00Z,51.097872,5.109724,51.097872,5.109724,,,,,,2018-10-31T00:00:00Z,,2018-11-08T00:00:00Z,,,2018-11-08T00:00:00Z,VR2W_127025_20181108_1.csv,,,,,,,,,,,,,,,
4490,VR2W-127025,albert,S08,S08,INBO,2018-11-08T00:00:00Z,51.097872,5.109724,51.097872,5.109724,,,,,,2018-10-31T00:00:00Z,,2019-04-12T00:00:00Z,,,2019-04-12T00:00:00Z,VR2W_127025_20190412_1.csv,,,,,,,,,,,,,,,
2950,VR2W-124064,albert,S09,S09,INBO,2015-09-30T00:00:00Z,51.097162,5.11063,51.097162,5.11063,,,,,,2016-09-30T00:00:00Z,,2015-10-06T00:00:00Z,,,2015-10-06T00:00:00Z,VR2W_124064_20151006_1.csv,,,,,,,,,,,,,,,
2951,VR2W-124064,albert,S09,S09,INBO,2015-10-06T00:00:00Z,51.097162,5.11063,51.097162,5.11063,,,,,,2016-09-30T00:00:00Z,,2016-01-28T00:00:00Z,,,2016-01-28T00:00:00Z,VR2W_124064_20160128_1.csv,,,,,,,,,,,,,,,
2288,VR2W-124064,albert,S09,S09,INBO,2016-01-28T00:00:00Z,51.097162,5.11063,51.097162,5.11063,,,,,,2016-09-30T00:00:00Z,,2016-08-31T00:00:00Z,,,2016-08-31T00:00:00Z,VR2W_124064_20160831_1.csv,,,,,,,,,,,,,,,
2289,VR2W-124064,albert,S09,S09,INBO,2016-08-31T00:00:00Z,51.097162,5.11063,51.097162,5.11063,,,,,,2017-08-31T00:00:00Z,,2017-01-11T00:00:00Z,,,2017-01-11T00:00:00Z,VR2W_124064_20170111_1.csv,,,,,,,,,,,,,,,receiver uitgehaald en vervangen door een VRTx (480876)
2505,VR2TX-480876,albert,S09-2,S09-2,INBO,2017-01-10T00:00:00Z,51.097162,5.11063,,,,,,,,2018-01-12T00:00:00Z,,2017-06-22T00:00:00Z,,,2017-06-22T00:00:00Z,VR2Tx_480876_20170622_1.csv,,,,,,,,,,,,,,,
2689,VR2TX-480876,albert,S09-2,S09-2,INBO,2017-06-22T00:00:00Z,51.097162,5.11063,,,,,,,,2018-01-12T00:00:00Z,,2017-06-22T00:00:00Z,,,2017-06-22T00:00:00Z,VR2Tx_480876_20170622_1.csv,,,,,,,,,,,,,,,
2690,VR2TX-480876,albert,S09-2,S09-2,INBO,2017-06-22T00:00:00Z,51.097162,5.11063,,,,,,,,2018-01-12T00:00:00Z,,2017-10-31T00:00:00Z,,,2017-10-31T00:00:00Z,VR2Tx_480876_20171031_1.csv,,,,,,,,,,,,,,,
3308,VR2TX-480876,albert,S09-2,S09-2,INBO,2017-10-31T00:00:00Z,51.097162,5.11063,,,,,,,,2018-10-31T00:00:00Z,,2018-11-08T00:00:00Z,,,2018-11-08T00:00:00Z,VR2Tx_480876_20181108_1.csv,,,,,,,,,,,,,,,
4454,VR2TX-480876,albert,S09-2,S09-2,INBO,2018-11-08T00:00:00Z,51.097162,5.11063,,,,,,,,2018-10-31T00:00:00Z,,2019-04-12T00:00:00Z,,,2019-04-12T00:00:00Z,VR2Tx_480876_20190412_1.csv,,,,,,,,,,,,,,,
